release_year,year_added,month_added,duration_num,director_count,cast_count,country_count,content_age,is_multicountry,is_long_content,main_genre,rating,type
2015,2017,3,1.0,1,1,1,11,0,0,3,8,1
2017,2018,7,115.0,1,8,1,9,0,0,12,9,0
2019,2019,8,1.0,1,15,1,7,0,0,16,8,1
1991,2020,1,85.0,1,7,1,35,0,0,7,4,0
1988,2021,1,85.0,1,8,1,38,0,0,7,4,0
1984,2020,1,138.0,1,10,1,42,0,1,6,3,0
1944,2017,3,40.0,1,1,1,82,0,0,6,6,0
2019,2019,12,1.0,1,4,1,7,0,0,16,8,1
2021,2021,1,1.0,1,3,1,5,0,0,28,8,1
2020,2020,12,59.0,1,3,1,6,0,0,7,8,0
2020,2020,8,2.0,1,7,2,6,1,0,17,9,1
2018,2019,4,82.0,1,6,1,8,0,0,7,8,0
1994,2020,11,107.0,1,8,1,32,0,0,0,3,0
2016,2017,5,104.0,2,8,2,10,1,0,12,8,0
2018,2020,8,1.0,1,17,1,8,0,0,17,7,1
2020,2020,6,90.0,1,6,1,6,0,0,12,5,0
2018,2018,10,121.0,1,10,2,8,1,1,0,8,0
2017,2018,6,4.0,1,10,1,9,0,0,31,6,1
2017,2018,9,1.0,1,1,1,9,0,0,11,6,1
2016,2016,12,90.0,2,1,1,10,0,0,10,6,0
2014,2020,6,85.0,1,10,3,12,1,0,4,3,0
2018,2019,5,99.0,2,15,1,8,0,0,4,3,0
2019,2019,3,2.0,1,13,1,7,0,0,31,8,1
2011,2017,7,1.0,1,6,1,15,0,0,16,6,1
2020,2020,3,104.0,2,4,1,6,0,0,14,8,0
2020,2020,7,126.0,1,8,1,6,0,1,0,5,0
2007,2019,11,97.0,1,1,1,19,0,0,10,8,0
2018,2020,1,1.0,1,2,1,8,0,0,17,10,1
2014,2019,5,91.0,1,3,1,12,0,0,7,5,0
2008,2019,2,106.0,1,11,1,18,0,0,7,9,0
2018,2018,1,95.0,2,8,2,8,1,0,13,8,0
2020,2020,6,2.0,1,13,1,6,0,0,16,8,1
2000,2020,1,111.0,1,4,1,26,0,0,27,5,0
2018,2018,8,5.0,1,8,1,8,0,0,31,6,1
1999,2020,5,106.0,1,10,2,27,1,0,12,8,0
2010,2020,2,108.0,1,10,1,16,0,0,0,4,0
2015,2015,5,84.0,1,1,1,11,0,0,10,6,0
2018,2018,11,122.0,1,11,3,8,1,1,6,5,0
2017,2020,8,111.0,1,8,2,9,1,0,12,5,0
2017,2017,8,94.0,1,9,1,9,0,0,7,6,0
2020,2020,10,123.0,1,10,2,6,1,1,0,5,0
2019,2019,9,86.0,1,8,1,7,0,0,19,8,0
2004,2019,4,1.0,1,5,1,22,0,0,8,8,1
2018,2018,8,95.0,1,5,1,8,0,0,7,8,0
2019,2020,12,108.0,1,9,1,7,0,0,7,8,0
2018,2019,1,2.0,1,14,1,8,0,0,16,8,1
2020,2020,9,94.0,1,9,1,6,0,0,12,8,0
2003,2020,10,5.0,1,6,1,23,0,0,30,9,1
2001,2018,8,94.0,1,10,1,25,0,0,0,5,0
2016,2019,1,87.0,1,5,1,10,0,0,12,2,0
1997,2020,1,124.0,1,10,1,29,0,1,0,5,0
1993,2019,11,141.0,1,11,1,33,0,1,12,4,0
2019,2019,4,91.0,1,10,1,7,0,0,7,6,0
2018,2018,9,93.0,1,1,1,8,0,0,10,6,0
2014,2015,6,143.0,1,8,1,12,0,1,7,8,0
2017,2019,1,1.0,1,5,1,9,0,0,16,6,1
2019,2020,7,148.0,1,10,1,7,0,1,7,8,0
2019,2019,5,91.0,1,6,1,7,0,0,13,8,0
2012,2020,4,103.0,1,11,1,14,0,0,7,4,0
2004,2019,6,141.0,1,9,2,22,1,1,12,4,0
2020,2020,2,1.0,2,1,1,6,0,0,8,8,1
2018,2019,2,110.0,1,16,1,8,0,0,12,8,0
2013,2015,7,155.0,1,9,1,13,0,1,0,5,0
2006,2019,7,93.0,1,11,2,20,1,0,4,3,0
2014,2014,6,78.0,1,19,1,12,0,0,4,0,0
2017,2018,3,118.0,1,10,5,9,1,0,12,5,0
2012,2020,10,88.0,2,18,2,14,1,0,4,3,0
2007,2018,11,89.0,1,1,1,19,0,0,10,0,0
2012,2017,5,140.0,1,10,1,14,0,1,12,5,0
2018,2020,4,94.0,1,11,1,8,0,0,15,8,0
2015,2018,3,124.0,1,8,1,11,0,1,12,8,0
2020,2020,9,1.0,1,13,1,6,0,0,16,6,1
2020,2020,9,1.0,1,1,1,6,0,0,11,8,1
2012,2019,6,110.0,1,9,1,14,0,0,7,8,0
2020,2020,7,89.0,1,8,1,6,0,0,7,8,0
2004,2021,1,100.0,1,10,1,22,0,0,4,0,0
2020,2020,6,2.0,1,12,1,6,0,0,30,8,1
2018,2018,1,94.0,1,9,1,8,0,0,7,6,0
2017,2018,8,96.0,2,1,2,9,1,0,10,6,0
2004,2017,10,116.0,1,10,1,22,0,0,7,8,0
2017,2018,4,92.0,1,10,1,9,0,0,12,8,0
2014,2019,2,91.0,1,8,2,12,1,0,0,5,0
2004,2020,10,111.0,1,9,2,22,1,0,7,3,0
2019,2019,12,1.0,1,9,1,7,0,0,16,9,1
2005,2016,8,1.0,1,8,1,21,0,0,16,6,1
2009,2019,7,98.0,2,39,1,17,0,0,4,0,0
2018,2018,11,102.0,1,12,1,8,0,0,4,7,0
2020,2020,11,97.0,1,9,1,6,0,0,4,7,0
2016,2019,5,1.0,1,5,1,10,0,0,16,6,1
2017,2017,11,125.0,1,8,1,9,0,1,0,8,0
2019,2020,12,125.0,1,11,8,7,1,1,12,6,0
2020,2020,12,132.0,1,15,1,6,0,1,7,4,0
2016,2020,8,133.0,1,14,2,10,1,1,12,4,0
2019,2020,9,1.0,1,13,1,7,0,0,2,6,1
2020,2020,7,4.0,1,6,1,6,0,0,16,8,1
2019,2019,8,76.0,1,1,1,7,0,0,10,6,0
2006,2019,10,117.0,1,8,1,20,0,0,12,4,0
2018,2019,6,90.0,2,1,1,8,0,0,10,8,0
2009,2016,2,1.0,1,1,1,17,0,0,11,9,1
1968,2020,1,66.0,1,1,1,58,0,0,9,8,0
2020,2020,5,1.0,1,13,1,6,0,0,16,6,1
2018,2018,11,1.0,1,17,1,8,0,0,8,8,1
2020,2020,10,1.0,1,11,1,6,0,0,31,8,1
2018,2018,4,105.0,1,1,1,8,0,0,10,8,0
2020,2020,8,3.0,1,8,2,6,1,0,16,8,1
2008,2018,10,119.0,1,5,1,18,0,0,4,9,0
1997,2019,11,136.0,1,10,2,29,1,1,12,4,0
2020,2020,1,8.0,1,7,1,6,0,0,30,8,1
2016,2019,9,1.0,1,1,1,10,0,0,21,6,1
2010,2017,1,52.0,1,1,1,16,0,0,10,9,0
2006,2017,12,1.0,1,1,1,20,0,0,3,8,1
2015,2017,6,81.0,1,1,4,11,1,0,10,9,0
2016,2019,2,77.0,1,3,1,10,0,0,10,8,0
2016,2017,2,108.0,1,5,1,10,0,0,12,8,0
2019,2019,7,130.0,1,10,1,7,0,1,12,8,0
2017,2018,7,120.0,3,1,1,9,0,0,10,6,0
2016,2018,1,102.0,1,4,1,10,0,0,12,8,0
2019,2020,4,116.0,1,10,1,7,0,0,12,4,0
2019,2020,7,67.0,2,1,1,7,0,0,10,8,0
2018,2020,12,1.0,1,1,1,8,0,0,3,9,1
2015,2019,6,90.0,1,7,1,11,0,0,12,6,0
2017,2018,1,100.0,1,1,1,9,0,0,10,8,0
2018,2018,9,123.0,1,10,1,8,0,1,12,8,0
2015,2019,2,1.0,1,29,1,11,0,0,16,8,1
2016,2017,1,90.0,1,6,3,10,1,0,13,8,0
2015,2015,12,120.0,1,21,1,11,0,0,0,6,0
2016,2018,2,92.0,1,9,3,10,1,0,13,8,0
2011,2019,6,93.0,1,7,1,15,0,0,12,6,0
2002,2020,1,116.0,1,10,1,24,0,0,13,4,0
2014,2017,3,107.0,1,11,1,12,0,0,12,5,0
2020,2020,12,1.0,2,1,1,6,0,0,3,8,1
2018,2018,9,1.0,1,15,1,8,0,0,16,6,1
2018,2018,2,95.0,1,4,2,8,1,0,13,8,0
2016,2017,1,87.0,1,6,1,10,0,0,12,2,0
1994,2018,9,111.0,1,9,1,32,0,0,0,4,0
2017,2018,9,1.0,1,4,1,9,0,0,16,6,1
2019,2019,10,14.0,1,1,1,7,0,0,10,6,0
2019,2019,12,1.0,1,15,1,7,0,0,16,6,1
2016,2019,3,101.0,1,4,1,10,0,0,10,8,0
2011,2020,4,91.0,1,11,1,15,0,0,35,4,0
2020,2020,12,105.0,1,6,1,6,0,0,13,8,0
2014,2018,7,103.0,1,8,2,12,1,0,15,5,0
2014,2020,9,103.0,1,9,1,12,0,0,12,8,0
2017,2020,6,90.0,1,10,1,9,0,0,7,9,0
2017,2017,9,1.0,1,1,1,9,0,0,3,8,1
1998,2019,10,81.0,2,15,1,28,0,0,4,0,0
2011,2019,12,120.0,1,9,2,15,1,0,7,5,0
2010,2020,4,107.0,1,11,1,16,0,0,12,5,0
2015,2017,9,90.0,1,7,1,11,0,0,12,5,0
2017,2017,6,47.0,1,1,1,9,0,0,10,9,0
2019,2019,4,111.0,1,5,2,7,1,0,12,8,0
1989,2011,10,94.0,1,8,1,37,0,0,12,9,0
2017,2017,8,92.0,1,10,1,9,0,0,0,6,0
2014,2017,3,92.0,1,10,5,12,1,0,12,5,0
2012,2019,4,99.0,1,10,1,14,0,0,7,4,0
2020,2020,9,1.0,1,2,1,6,0,0,16,8,1
1973,2020,5,253.0,1,7,1,53,0,1,7,6,0
2001,2019,11,124.0,1,8,3,25,1,1,12,5,0
2015,2018,11,111.0,1,5,1,11,0,0,12,4,0
2020,2020,6,1.0,1,18,1,6,0,0,8,8,1
2016,2018,4,32.0,1,1,1,10,0,0,10,7,0
2018,2018,9,98.0,2,8,1,8,0,0,13,6,0
2019,2019,12,86.0,1,12,3,7,1,0,4,3,0
2019,2020,4,105.0,1,8,1,7,0,0,12,8,0
2019,2020,8,4.0,1,8,1,7,0,0,2,6,1
2018,2018,12,100.0,1,19,1,8,0,0,0,6,0
2014,2017,4,104.0,1,1,1,12,0,0,10,5,0
2015,2018,9,1.0,1,1,1,11,0,0,11,9,1
2018,2018,1,2.0,1,11,2,8,1,0,29,8,1
2014,2018,3,123.0,1,5,1,12,0,1,7,8,0
2013,2013,12,100.0,1,10,1,13,0,0,4,3,0
2017,2020,6,105.0,1,8,1,9,0,0,12,8,0
2019,2020,6,85.0,1,3,2,7,1,0,10,8,0
2016,2016,10,108.0,1,16,2,10,1,0,0,8,0
1955,2020,11,97.0,1,13,1,71,0,0,6,6,0
2014,2018,7,97.0,2,6,1,12,0,0,24,4,0
2019,2019,4,91.0,1,8,2,7,1,0,13,4,0
2019,2020,7,96.0,2,1,4,7,1,0,10,6,0
2019,2020,4,93.0,1,10,1,7,0,0,15,8,0
2020,2020,2,122.0,1,10,1,6,0,1,12,8,0
2015,2017,1,90.0,1,11,1,11,0,0,13,2,0
2013,2018,9,163.0,1,7,1,13,0,1,12,6,0
2018,2019,8,2.0,1,5,1,8,0,0,8,8,1
2018,2018,7,110.0,1,3,1,8,0,0,12,8,0
2019,2019,12,143.0,1,4,4,7,1,1,12,8,0
2020,2020,8,104.0,1,10,1,6,0,0,0,9,0
2011,2020,9,103.0,1,17,3,15,1,0,4,3,0
2013,2020,9,105.0,1,13,4,13,1,0,4,3,0
2020,2020,9,94.0,1,3,1,6,0,0,10,4,0
2010,2020,4,121.0,1,10,1,16,0,1,12,4,0
2019,2019,5,1.0,1,12,1,7,0,0,31,8,1
2019,2019,7,93.0,1,5,1,7,0,0,12,8,0
2016,2017,2,1.0,1,5,1,10,0,0,16,6,1
2018,2018,12,2.0,1,11,1,8,0,0,16,6,1
2016,2019,6,120.0,1,7,1,10,0,0,0,4,0
2013,2018,7,95.0,1,10,1,13,0,0,12,5,0
2020,2020,7,41.0,1,1,1,6,0,0,10,9,0
2008,2019,3,97.0,1,9,1,18,0,0,4,3,0
1978,2019,10,84.0,1,8,1,48,0,0,12,8,0
2019,2019,10,46.0,1,17,1,7,0,0,4,11,0
2019,2019,9,1.0,1,6,1,7,0,0,16,8,1
2010,2020,11,94.0,1,11,1,16,0,0,0,3,0
2019,2019,4,94.0,1,1,1,7,0,0,10,8,0
2013,2014,1,105.0,1,15,3,13,1,0,10,8,0
2005,2019,10,81.0,1,10,1,21,0,0,7,5,0
2018,2018,6,1.0,1,1,1,8,0,0,8,8,1
2020,2020,5,103.0,1,9,1,6,0,0,12,5,0
2018,2018,3,2.0,1,6,1,8,0,0,28,8,1
2015,2017,6,122.0,1,10,1,11,0,1,12,5,0
2016,2020,6,98.0,1,10,4,10,1,0,12,6,0
2017,2019,2,1.0,1,1,1,9,0,0,11,6,1
2019,2019,11,1.0,1,9,1,7,0,0,16,8,1
2020,2020,1,1.0,1,14,1,6,0,0,8,8,1
2017,2019,3,90.0,1,6,1,9,0,0,35,6,0
2004,2020,6,111.0,1,7,1,22,0,0,0,6,0
2018,2020,11,97.0,1,11,1,8,0,0,0,6,0
2015,2017,3,91.0,1,1,1,11,0,0,10,8,0
2017,2019,2,89.0,1,10,1,9,0,0,13,5,0
1989,2016,5,1.0,1,9,2,37,1,0,17,11,1
2016,2019,3,115.0,1,11,1,10,0,0,0,6,0
2020,2020,12,1.0,1,1,1,6,0,0,11,6,1
2018,2018,8,98.0,2,1,1,8,0,0,10,6,0
2016,2020,9,92.0,1,10,7,10,1,0,0,5,0
2009,2019,9,106.0,1,12,2,17,1,0,0,5,0
1999,2020,1,139.0,1,10,1,27,0,1,12,5,0
2016,2017,4,81.0,1,7,1,10,0,0,12,8,0
2018,2019,3,1.0,1,9,1,8,0,0,16,6,1
1974,2019,10,83.0,1,10,1,52,0,0,9,5,0
2014,2018,12,123.0,1,8,3,12,1,1,12,4,0
2013,2019,6,96.0,2,3,1,13,0,0,12,6,0
2016,2019,3,118.0,1,9,1,10,0,0,7,8,0
2020,2020,10,110.0,1,1,1,6,0,0,10,8,0
2016,2018,4,94.0,1,9,1,10,0,0,7,6,0
2017,2018,11,58.0,1,1,1,9,0,0,10,7,0
2002,2019,11,96.0,1,10,2,24,1,0,0,4,0
2009,2019,10,107.0,1,11,1,17,0,0,12,4,0
2018,2018,3,97.0,1,9,4,8,1,0,12,8,0
2010,2020,1,103.0,1,10,4,16,1,0,0,4,0
2019,2019,11,3.0,1,1,1,7,0,0,11,6,1
2018,2018,2,24.0,1,1,1,8,0,0,10,9,0
2016,2018,1,1.0,1,1,1,10,0,0,8,8,1
2017,2019,4,91.0,1,9,1,9,0,0,7,8,0
2018,2019,2,136.0,1,11,1,8,0,1,12,8,0
2019,2020,4,1.0,1,14,1,7,0,0,8,8,1
2020,2020,10,130.0,1,12,3,6,1,1,12,5,0
2020,2020,2,1.0,1,1,1,6,0,0,8,8,1
2018,2018,11,91.0,1,10,1,8,0,0,7,8,0
2017,2019,12,104.0,2,13,1,9,0,0,12,5,0
1996,2018,1,94.0,1,8,1,30,0,0,35,5,0
2016,2017,12,108.0,1,5,1,10,0,0,7,8,0
2015,2019,4,91.0,2,10,1,11,0,0,35,5,0
2008,2017,11,1.0,1,6,1,18,0,0,8,6,1
2016,2017,8,58.0,1,1,1,10,0,0,10,6,0
2016,2017,7,1.0,1,4,1,10,0,0,8,8,1
2002,2019,11,99.0,1,9,1,24,0,0,0,4,0
2019,2020,7,1.0,1,14,1,7,0,0,8,8,1
1963,2017,7,4.0,1,1,1,63,0,0,5,6,1
2004,2019,7,106.0,2,12,2,22,1,0,0,6,0
2019,2019,12,126.0,1,3,2,7,1,1,12,4,0
2009,2019,4,96.0,1,12,1,17,0,0,7,5,0
2009,2017,7,1.0,1,7,1,17,0,0,16,6,1
2020,2020,7,2.0,1,1,2,6,1,0,29,6,1
2011,2018,7,93.0,1,7,1,15,0,0,13,8,0
2020,2020,11,1.0,1,8,1,6,0,0,16,6,1
2020,2020,7,1.0,1,22,1,6,0,0,16,8,1
2017,2018,6,1.0,1,5,1,9,0,0,16,8,1
2019,2020,10,1.0,1,7,1,7,0,0,30,6,1
2009,2019,9,1.0,1,1,1,17,0,0,11,6,1
2015,2020,5,1.0,1,1,1,11,0,0,11,9,1
2016,2017,12,106.0,2,8,2,10,1,0,12,8,0
2013,2019,2,103.0,1,2,1,13,0,0,10,4,0
2019,2019,10,1.0,1,15,1,7,0,0,17,9,1
2016,2019,3,130.0,1,11,1,10,0,1,12,8,0
2020,2020,5,1.0,1,7,1,6,0,0,16,8,1
2019,2019,10,1.0,1,10,1,7,0,0,16,6,1
2017,2018,11,91.0,1,8,1,9,0,0,10,8,0
2020,2020,3,1.0,1,10,1,6,0,0,8,8,1
2017,2017,9,8.0,1,11,1,9,0,0,31,6,1
2020,2021,1,115.0,1,8,1,6,0,0,35,5,0
2015,2020,4,91.0,1,10,1,11,0,0,13,4,0
2017,2018,1,92.0,1,8,1,9,0,0,13,8,0
2018,2019,12,103.0,1,8,1,8,0,0,7,8,0
2020,2020,4,1.0,2,10,1,6,0,0,8,8,1
2017,2018,6,1.0,2,1,1,9,0,0,11,8,1
2016,2016,12,72.0,1,4,1,10,0,0,12,6,0
2015,2020,2,138.0,1,4,1,11,0,1,12,8,0
2018,2019,9,9.0,1,16,1,8,0,0,5,8,1
2015,2019,4,98.0,2,4,1,11,0,0,0,6,0
2019,2019,5,125.0,1,15,1,7,0,1,15,8,0
2007,2017,2,1.0,1,1,1,19,0,0,11,6,1
2018,2018,7,93.0,1,7,1,8,0,0,15,8,0
2014,2019,10,111.0,1,10,2,12,1,0,12,5,0
2007,2018,11,112.0,1,10,3,19,1,0,4,3,0
1998,2017,3,90.0,1,10,1,28,0,0,7,4,0
2006,2019,3,101.0,1,10,1,20,0,0,13,9,0
2016,2017,4,101.0,1,9,1,10,0,0,7,6,0
2017,2019,9,98.0,1,10,1,9,0,0,7,6,0
2019,2020,12,111.0,1,7,1,7,0,0,12,9,0
2018,2018,4,117.0,1,11,1,8,0,0,7,6,0
2016,2016,9,41.0,1,1,1,10,0,0,10,9,0
2018,2018,5,1.0,1,8,1,8,0,0,17,9,1
2015,2020,5,2.0,1,5,1,11,0,0,17,10,1
2020,2020,4,92.0,1,8,3,6,1,0,4,3,0
2020,2020,4,3.0,1,10,1,6,0,0,3,8,1
2017,2017,6,117.0,1,6,1,9,0,0,4,6,0
2015,2018,9,92.0,1,10,3,11,1,0,13,5,0
2018,2019,2,88.0,1,10,1,8,0,0,13,6,0
2018,2020,6,126.0,1,8,1,8,0,1,0,8,0
2019,2019,12,1.0,1,14,2,7,1,0,29,8,1
2020,2020,9,1.0,1,10,1,6,0,0,11,8,1
1976,2020,5,157.0,2,11,1,50,0,1,7,9,0
2019,2019,6,116.0,1,10,1,7,0,0,12,6,0
2010,2016,9,1.0,1,8,1,16,0,0,16,8,1
2016,2017,8,47.0,1,1,1,10,0,0,10,8,0
2016,2017,12,100.0,1,10,1,10,0,0,7,9,0
2020,2020,6,1.0,1,10,2,6,1,0,8,8,1
2017,2018,11,114.0,1,10,1,9,0,0,12,8,0
1999,2019,12,128.0,1,9,2,27,1,1,0,4,0
2018,2018,11,101.0,1,5,1,8,0,0,0,8,0
2019,2019,9,108.0,1,4,1,7,0,0,12,3,0
2019,2019,1,3.0,1,2,1,7,0,0,3,7,1
2018,2019,4,53.0,1,1,1,8,0,0,10,9,0
2020,2020,10,4.0,1,9,2,6,1,0,3,7,1
2016,2017,12,99.0,1,10,2,10,1,0,15,8,0
2019,2019,5,1.0,1,5,1,7,0,0,8,6,1
2017,2019,6,89.0,1,7,1,9,0,0,35,6,0
2020,2020,5,90.0,1,10,1,6,0,0,7,8,0
2019,2019,11,2.0,1,11,1,7,0,0,8,8,1
2009,2016,9,1.0,1,8,1,17,0,0,16,9,1
2016,2020,8,111.0,1,6,1,10,0,0,12,4,0
2016,2017,3,83.0,1,9,1,10,0,0,7,8,0
1985,2018,8,85.0,1,9,1,41,0,0,0,6,0
2019,2019,11,135.0,1,8,1,7,0,1,7,6,0
2016,2017,7,94.0,1,1,1,10,0,0,10,9,0
2017,2018,7,104.0,1,8,1,9,0,0,12,6,0
2013,2018,10,132.0,1,8,1,13,0,1,7,9,0
1988,2019,11,89.0,1,2,1,38,0,0,10,4,0
2019,2019,6,97.0,1,8,1,7,0,0,7,6,0
2016,2019,8,67.0,1,1,1,10,0,0,27,8,0
2016,2016,12,86.0,1,1,1,10,0,0,10,6,0
2007,2020,3,158.0,1,10,1,19,0,1,12,5,0
2019,2020,3,72.0,2,1,1,7,0,0,10,6,0
2016,2016,10,110.0,1,11,2,10,1,0,7,8,0
2018,2020,2,1.0,1,15,1,8,0,0,3,8,1
2018,2018,11,98.0,1,2,1,8,0,0,10,8,0
2017,2018,5,99.0,1,11,1,9,0,0,7,8,0
2020,2020,7,82.0,2,1,1,6,0,0,27,8,0
2019,2020,1,1.0,1,8,1,7,0,0,16,8,1
2014,2019,3,1.0,1,27,1,12,0,0,16,6,1
2019,2020,4,180.0,1,8,1,7,0,1,12,6,0
2017,2019,3,1.0,1,6,1,9,0,0,16,6,1
2015,2017,5,1.0,1,6,1,11,0,0,16,6,1
2017,2017,10,107.0,1,6,1,9,0,0,7,9,0
2015,2015,12,77.0,1,1,1,11,0,0,10,2,0
2015,2017,3,123.0,1,5,2,11,1,1,12,8,0
2020,2020,5,23.0,1,7,1,6,0,0,4,10,0
2020,2020,5,23.0,1,10,1,6,0,0,4,10,0
2020,2020,5,23.0,1,7,1,6,0,0,4,10,0
2020,2020,9,2.0,1,4,1,6,0,0,3,10,1
2017,2018,1,122.0,1,10,1,9,0,1,0,8,0
2017,2018,6,131.0,1,18,1,9,0,1,0,4,0
2011,2020,4,77.0,1,10,2,15,1,0,4,11,0
2010,2016,11,125.0,1,8,1,16,0,1,12,2,0
2010,2016,11,125.0,1,11,4,16,1,1,12,2,0
2019,2020,2,139.0,1,8,1,7,0,1,7,6,0
2016,2017,6,88.0,1,9,2,10,1,0,0,8,0
2019,2019,12,1.0,1,22,1,7,0,0,16,8,1
2018,2018,10,1.0,1,1,1,8,0,0,3,6,1
2018,2020,11,107.0,1,8,1,8,0,0,7,7,0
2010,2019,6,96.0,1,8,1,16,0,0,7,6,0
2018,2019,4,87.0,1,11,1,8,0,0,13,8,0
2019,2020,3,104.0,1,1,2,7,1,0,10,5,0
2017,2019,12,133.0,1,10,1,9,0,1,7,6,0
2017,2018,2,93.0,1,8,1,9,0,0,12,8,0
1947,2017,3,42.0,2,2,1,79,0,0,6,9,0
2018,2018,12,1.0,1,11,1,8,0,0,8,8,1
2019,2019,1,1.0,1,1,1,7,0,0,21,9,1
2017,2018,1,1.0,1,11,1,9,0,0,16,8,1
2017,2018,2,1.0,1,10,1,9,0,0,8,6,1
2019,2019,8,1.0,1,7,1,7,0,0,28,8,1
2019,2019,12,56.0,1,1,1,7,0,0,27,8,0
2017,2020,4,66.0,1,1,1,9,0,0,27,8,0
2015,2015,7,92.0,2,1,1,11,0,0,10,6,0
2018,2018,5,58.0,1,1,1,8,0,0,27,6,0
2016,2018,10,130.0,1,8,1,10,0,1,0,6,0
2020,2020,3,1.0,2,1,1,6,0,0,8,8,1
2020,2020,4,91.0,1,8,1,6,0,0,12,3,0
2019,2019,4,1.0,1,15,1,7,0,0,8,8,1
2016,2017,7,108.0,1,4,1,10,0,0,12,6,0
2017,2018,8,151.0,1,8,1,9,0,1,12,8,0
2019,2019,8,1.0,7,8,1,7,0,0,16,8,1
1990,2018,12,30.0,1,1,1,36,0,0,27,8,0
1991,2018,12,30.0,1,1,1,35,0,0,27,8,0
2011,2018,12,146.0,1,2,1,15,0,1,20,8,0
2008,2018,12,127.0,1,1,1,18,0,1,20,8,0
2015,2020,9,98.0,1,10,1,11,0,0,12,6,0
2013,2018,1,125.0,1,5,1,13,0,1,7,6,0
2018,2018,11,96.0,1,7,2,8,1,0,12,8,0
2020,2020,4,135.0,1,5,1,6,0,1,15,8,0
2017,2019,9,88.0,2,10,1,9,0,0,0,6,0
2017,2019,4,1.0,1,1,1,9,0,0,11,8,1
2009,2017,9,1.0,1,6,1,17,0,0,16,6,1
2014,2018,2,1.0,1,3,1,12,0,0,8,6,1
2010,2020,12,1.0,1,3,1,16,0,0,3,10,1
2016,2017,2,99.0,1,11,3,10,1,0,4,0,0
2014,2015,5,78.0,1,16,1,12,0,0,4,0,0
2018,2019,3,97.0,1,8,1,8,0,0,12,6,0
2020,2020,8,1.0,1,1,1,6,0,0,11,9,1
2019,2020,1,2.0,1,1,1,7,0,0,21,9,1
2020,2020,12,1.0,1,11,1,6,0,0,31,8,1
2014,2017,9,1.0,1,5,3,12,1,0,17,10,1
2018,2019,7,1.0,1,5,1,8,0,0,17,10,1
2017,2020,4,2.0,1,12,1,9,0,0,16,8,1
2018,2018,8,100.0,1,10,1,8,0,0,7,6,0
2020,2020,2,102.0,1,12,1,6,0,0,7,6,0
2006,2008,1,81.0,1,6,1,20,0,0,12,8,0
2016,2017,1,84.0,3,1,2,10,1,0,10,6,0
2019,2019,11,88.0,1,1,1,7,0,0,10,8,0
2018,2018,6,95.0,1,8,1,8,0,0,7,8,0
2017,2017,7,108.0,1,9,1,9,0,0,12,8,0
2020,2020,10,1.0,1,10,1,6,0,0,16,8,1
1995,2019,8,108.0,1,15,1,31,0,0,7,4,0
2015,2017,9,3.0,1,7,1,11,0,0,3,8,1
2018,2019,9,2.0,1,9,1,8,0,0,17,11,1
2017,2018,5,96.0,1,9,1,9,0,0,7,8,0
2017,2017,12,61.0,1,1,1,9,0,0,27,8,0
2018,2018,1,63.0,1,1,1,8,0,0,27,8,0
2012,2018,12,46.0,1,1,1,14,0,0,27,8,0
2018,2018,4,78.0,2,1,1,8,0,0,27,8,0
2016,2017,9,86.0,2,1,1,10,0,0,10,8,0
2009,2017,11,1.0,1,9,1,17,0,0,16,6,1
1999,2020,2,176.0,1,10,1,27,0,1,12,7,0
2017,2018,8,145.0,1,9,1,9,0,1,7,6,0
2017,2017,10,89.0,1,1,3,9,1,0,10,6,0
2017,2016,12,1.0,1,7,3,9,1,0,16,8,1
2010,2020,9,98.0,1,9,1,16,0,0,12,8,0
2001,2019,12,60.0,1,6,1,25,0,0,4,11,0
2011,2018,12,57.0,1,1,1,15,0,0,27,6,0
2020,2020,2,60.0,1,1,1,6,0,0,27,6,0
2020,2020,3,70.0,1,1,1,6,0,0,27,8,0
2014,2017,7,74.0,1,1,1,12,0,0,27,8,0
2018,2018,1,71.0,1,1,1,8,0,0,27,8,0
2016,2016,1,74.0,1,1,1,10,0,0,27,8,0
2016,2016,9,63.0,1,2,1,10,0,0,27,8,0
1997,2019,12,119.0,1,10,2,29,1,0,0,4,0
2017,2019,10,1.0,1,8,1,9,0,0,16,6,1
2016,2017,3,1.0,1,6,1,10,0,0,16,8,1
2020,2021,1,99.0,1,1,1,6,0,0,10,6,0
2016,2016,7,117.0,1,1,1,10,0,0,10,8,0
2019,2020,12,106.0,1,8,1,7,0,0,7,6,0
2020,2020,4,1.0,1,1,1,6,0,0,21,8,1
1988,2011,10,94.0,1,7,1,38,0,0,12,8,0
2017,2019,10,2.0,1,4,1,9,0,0,16,8,1
2019,2020,3,108.0,1,8,1,7,0,0,7,8,0
2018,2019,3,1.0,1,1,3,8,1,0,3,6,1
2019,2019,9,1.0,1,11,1,7,0,0,3,8,1
2018,2018,12,3.0,1,1,1,8,0,0,21,8,1
2016,2018,3,87.0,1,7,1,10,0,0,12,6,0
2008,2020,8,1.0,1,13,1,18,0,0,2,6,1
2020,2020,12,133.0,1,10,1,6,0,1,12,8,0
2016,2017,4,106.0,1,7,1,10,0,0,12,8,0
2001,2020,9,104.0,1,10,1,25,0,0,7,4,0
2015,2018,5,5.0,1,17,3,11,1,0,17,9,1
2016,2016,12,94.0,1,8,1,10,0,0,7,2,0
